,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
35,SNP Communications,Technological Startups,Tech Startup,US,921 Front St (at Vallejo St),37.79981727704372,-122.40037103059649,"{'type': 'Point', 'coordinates': (37.79981727704372, -122.40037103059649)}"
36,Gild HQ,Technological Startups,Tech Startup,US,465 California St,37.792843246385445,-122.40216222310825,"{'type': 'Point', 'coordinates': (37.792843246385445, -122.40216222310825)}"
37,Spotify,Technological Startups,Tech Startup,US,465 California St,37.79267732527108,-122.40216983023652,"{'type': 'Point', 'coordinates': (37.79267732527108, -122.40216983023652)}"
38,FairLoan Financial,Technological Startups,Tech Startup,US,1 Union St,37.801252000000005,-122.400732,"{'type': 'Point', 'coordinates': (37.801252000000005, -122.400732)}"
39,Fundbox Inc,Technological Startups,Tech Startup,US,300 Montgomery St (Btwn Pine and California),37.79217236251276,-122.40261295981875,"{'type': 'Point', 'coordinates': (37.79217236251276, -122.40261295981875)}"
40,Kixeye,Technological Startups,Tech Startup,US,433 California St,37.79270641130795,-122.40165676414843,"{'type': 'Point', 'coordinates': (37.79270641130795, -122.40165676414843)}"
41,Luvocracy,Technological Startups,Tech Startup,US,"San Francisco, CA 94108",37.7907032125457,-122.40411584988816,"{'type': 'Point', 'coordinates': (37.7907032125457, -122.40411584988816)}"
42,Boutique Air,Technological Startups,Tech Startup,US,55 New Montgomery St,37.792295450754544,-122.40169930402944,"{'type': 'Point', 'coordinates': (37.792295450754544, -122.40169930402944)}"
43,Lucidworks,Technological Startups,Tech Startup,US,235 Montgomery St Ste 500 (Bush St),37.791367,-122.402786,"{'type': 'Point', 'coordinates': (37.791367, -122.402786)}"
44,Beautylish,Technological Startups,Tech Startup,US,575 Sutter St #201,37.788981,-122.40978,"{'type': 'Point', 'coordinates': (37.788981, -122.40978)}"
45,Public Library of Science,Technological Startups,Tech Startup,US,1160 Battery St Ste 100 (Union St.),37.802121154035945,-122.40055401734435,"{'type': 'Point', 'coordinates': (37.802121154035945, -122.40055401734435)}"
46,PulsePoint,Technological Startups,Tech Startup,US,"San Francisco, CA 94111",37.79323888220538,-122.40082461994118,"{'type': 'Point', 'coordinates': (37.79323888220538, -122.40082461994118)}"
47,"Inmoji, inc",Technological Startups,Tech Startup,US,233 Sansome St (Oak),37.792609,-122.401315,"{'type': 'Point', 'coordinates': (37.792609, -122.401315)}"
48,Crosscap,Technological Startups,Tech Startup,US,311 California St,37.7927913449071,-122.40114545024788,"{'type': 'Point', 'coordinates': (37.7927913449071, -122.40114545024788)}"
