,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
35,The Crown and Shuttle,Leisure Places,Pub,GB,226 Shoreditch High St,51.522497027062464,-0.07818633894962433,"{'type': 'Point', 'coordinates': (51.522497027062464, -0.07818633894962433)}"
36,The Old Fountain,Leisure Places,Pub,GB,3 Baldwin St,51.5270589702815,-0.08903088522976492,"{'type': 'Point', 'coordinates': (51.5270589702815, -0.08903088522976492)}"
37,Singer Tavern,Leisure Places,Bar,GB,1 City Rd,51.52225885102584,-0.08693268122280465,"{'type': 'Point', 'coordinates': (51.52225885102584, -0.08693268122280465)}"
38,The Old Blue Last,Leisure Places,Pub,GB,39 Great Eastern St (at Curtain Rd),51.52437028496157,-0.08026997479835,"{'type': 'Point', 'coordinates': (51.52437028496157, -0.08026997479835)}"
39,The Commercial Tavern,Leisure Places,Pub,GB,142-144 Commercial St (Wheler St),51.52156748839239,-0.07566440709033664,"{'type': 'Point', 'coordinates': (51.52156748839239, -0.07566440709033664)}"
40,The Ten Bells,Leisure Places,Pub,GB,84 Commercial St,51.519316025185354,-0.07446292493628369,"{'type': 'Point', 'coordinates': (51.519316025185354, -0.07446292493628369)}"
41,The Williams Ale & Cider House,Leisure Places,Pub,GB,22 Artillery Lane,51.51851732099483,-0.07844675731529265,"{'type': 'Point', 'coordinates': (51.51851732099483, -0.07844675731529265)}"
42,The George & Vulture,Leisure Places,Pub,GB,63 Pitfield St (at Haberdasher St),51.52929382261947,-0.08368496983331977,"{'type': 'Point', 'coordinates': (51.52929382261947, -0.08368496983331977)}"
43,Prince Arthur,Leisure Places,Pub,GB,49 Brunswick Pl,51.52733674236526,-0.08522712244391875,"{'type': 'Point', 'coordinates': (51.52733674236526, -0.08522712244391875)}"
44,The Culpeper,Leisure Places,Pub,GB,40 Commercial St,51.5168755835082,-0.07307136069367991,"{'type': 'Point', 'coordinates': (51.5168755835082, -0.07307136069367991)}"
45,The Counting House,Leisure Places,Pub,GB,50 Cornhill,51.51332400279822,-0.08510962050263515,"{'type': 'Point', 'coordinates': (51.51332400279822, -0.08510962050263515)}"
46,The Arbitrager,Leisure Places,Pub,GB,27a Throgmorton St,51.51490358235214,-0.08611712021676327,"{'type': 'Point', 'coordinates': (51.51490358235214, -0.08611712021676327)}"
47,The Astronomer,Leisure Places,Pub,GB,125-129 Middlesex St,51.51793950933359,-0.07880447055231343,"{'type': 'Point', 'coordinates': (51.51793950933359, -0.07880447055231343)}"
48,The Owl & Pussycat,Leisure Places,Pub,GB,34 Redchurch St,51.52436644507342,-0.07549966020233127,"{'type': 'Point', 'coordinates': (51.52436644507342, -0.07549966020233127)}"
49,The Blues Kitchen,Leisure Places,Pub,GB,134-146 Curtain Rd (Old St),51.5264647,-0.0801611,"{'type': 'Point', 'coordinates': (51.5264647, -0.0801611)}"
50,The Pride of Spitalfields,Leisure Places,Pub,GB,3 Heneage St (Brick Ln),51.51886959761866,-0.07113616010827056,"{'type': 'Point', 'coordinates': (51.51886959761866, -0.07113616010827056)}"
51,The Fox and Anchor,Leisure Places,Pub,GB,115 Charterhouse St (Lindsey St),51.520347358810874,-0.10053004879889023,"{'type': 'Point', 'coordinates': (51.520347358810874, -0.10053004879889023)}"
52,Strongroom Bar,Leisure Places,Pub,GB,120-124 Curtain Rd,51.52604641741373,-0.07971371599299767,"{'type': 'Point', 'coordinates': (51.52604641741373, -0.07971371599299767)}"
53,Jerusalem Tavern,Leisure Places,Pub,GB,55 Britton St (at St John's Path),51.52173501229719,-0.10416997820225987,"{'type': 'Point', 'coordinates': (51.52173501229719, -0.10416997820225987)}"
