,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
252,Boat Quay,Leisure Places,Canal,SG,Boat Quay,1.2866377657473904,103.8495492898863,"{'type': 'Point', 'coordinates': (1.2866377657473904, 103.8495492898863)}"
253,Boomarang Bistro & Bar,Leisure Places,Australian Restaurant,SG,52 Circular Road,1.2856579384319702,103.84950445769702,"{'type': 'Point', 'coordinates': (1.2856579384319702, 103.84950445769702)}"
254,99 Degrees Pub And Ktv,Leisure Places,Pub,SG,Singapore,1.28856466,103.84357,"{'type': 'Point', 'coordinates': (1.28856466, 103.84357)}"
255,99 Degree Pub,Leisure Places,Pub,SG,Central Mall,1.2886277076849717,103.84358204668783,"{'type': 'Point', 'coordinates': (1.2886277076849717, 103.84358204668783)}"
256,Illuzion,Leisure Places,Pub,SG,45 neil road,1.279656,103.842852,"{'type': 'Point', 'coordinates': (1.279656, 103.842852)}"
257,Le Noir,Leisure Places,Lounge,SG,3C River Valley Road (Clarke Quay),1.289881971213239,103.84629886349114,"{'type': 'Point', 'coordinates': (1.289881971213239, 103.84629886349114)}"
258,Harry's,Leisure Places,Pub,SG,"#01-05/07, Esplanade Mall (8 Raffles Ave)",1.28941442202027,103.85613001186913,"{'type': 'Point', 'coordinates': (1.28941442202027, 103.85613001186913)}"
259,Orgo Bar & Lab,Leisure Places,Pub,SG,"#04-01, Roof Terrace, Esplanade Theatres on the Bay (1 Esplanade Dr)",1.289606492245779,103.85612470507638,"{'type': 'Point', 'coordinates': (1.289606492245779, 103.85612470507638)}"
260,New Harbour Cafe & Bar,Leisure Places,Pub,SG,114 Tanjong Pagar Road,1.2778405205280887,103.84364948182709,"{'type': 'Point', 'coordinates': (1.2778405205280887, 103.84364948182709)}"
261,Back Bencher Cafe & Bar,Leisure Places,Pub,SG,Singapore,1.280998125583318,103.84576170190999,"{'type': 'Point', 'coordinates': (1.280998125583318, 103.84576170190999)}"
262,CU29,Leisure Places,Pub,SG,29 Ann Siang Hill,1.2807867336932157,103.84585228574122,"{'type': 'Point', 'coordinates': (1.2807867336932157, 103.84585228574122)}"
263,My Awesome Cafe 真棒堂 (My Awesome Café),Leisure Places,Café,SG,202 Telok Ayer Street,1.28009,103.847253,"{'type': 'Point', 'coordinates': (1.28009, 103.847253)}"
264,Singapore Sling Boutique Clarke Quay,Leisure Places,Pub,SG,Singapore,1.2905673155300954,103.8448921582914,"{'type': 'Point', 'coordinates': (1.2905673155300954, 103.8448921582914)}"
265,Club Axchange,Leisure Places,Pub,SG,16 Tanjong Pagar Road,1.279924747114008,103.84406892767717,"{'type': 'Point', 'coordinates': (1.279924747114008, 103.84406892767717)}"
266,kanpai @ Robertson Walk,Leisure Places,Pub,SG,Robertson Walk,1.2917468417279545,103.84115950665601,"{'type': 'Point', 'coordinates': (1.2917468417279545, 103.84115950665601)}"
267,Urban Fairways,Leisure Places,Sports Bar,SG,"Capital Tower, 168 Robinson Road",1.277309118227904,103.84773185611138,"{'type': 'Point', 'coordinates': (1.277309118227904, 103.84773185611138)}"
268,Glamor @ Tanjong Pagar,Leisure Places,Pub,SG,52 Tanjong Pagar Road,1.279189,103.843864,"{'type': 'Point', 'coordinates': (1.279189, 103.843864)}"
269,Dorothy's Bar,Leisure Places,Gay Bar,SG,13A Trengganu St,1.2828981278053893,103.84418508879271,"{'type': 'Point', 'coordinates': (1.2828981278053893, 103.84418508879271)}"
270,Rain D Boutique Bar,Leisure Places,Pub,SG,81 Clemenceau Avenue (UE Square Shopping Mall),1.2918811526399516,103.84261061020128,"{'type': 'Point', 'coordinates': (1.2918811526399516, 103.84261061020128)}"
271,American Taproom,Leisure Places,Beer Bar,SG,"261 Waterloo Street, #01-23",1.298166106887847,103.85223035160051,"{'type': 'Point', 'coordinates': (1.298166106887847, 103.85223035160051)}"
272,The Tavern Pub & Restaurant,Leisure Places,Pub,SG,229 River Valley Road,1.2939069347073766,103.84232708140948,"{'type': 'Point', 'coordinates': (1.2939069347073766, 103.84232708140948)}"
273,Bonkers 56,Leisure Places,Pub,SG,56 tanjong pagar road,1.2791147096943922,103.84395003797218,"{'type': 'Point', 'coordinates': (1.2791147096943922, 103.84395003797218)}"
274,Molly Roffey's Irish Pub,Leisure Places,Pub,SG,#01-13E Esplanade Mall (8 Raffles Ave.),1.2891117092544637,103.85657798654665,"{'type': 'Point', 'coordinates': (1.2891117092544637, 103.85657798654665)}"
275,Guess Where 2,Leisure Places,Pub,SG,#01-43 Keong Saik Rd,1.280569656412748,103.84180437975954,"{'type': 'Point', 'coordinates': (1.280569656412748, 103.84180437975954)}"
276,Tantric Bar,Leisure Places,Gay Bar,SG,78 Neil Rd,1.279814,103.842389,"{'type': 'Point', 'coordinates': (1.279814, 103.842389)}"
277,Flying Hog Cafe and Bar,Leisure Places,Pub,SG,32 Duxton Road (at Duxton Hill),1.2791126675114435,103.84317426592143,"{'type': 'Point', 'coordinates': (1.2791126675114435, 103.84317426592143)}"
278,ebar,Leisure Places,Pub,SG,57 Neil Rd,1.2796115357795486,103.84240748888107,"{'type': 'Point', 'coordinates': (1.2796115357795486, 103.84240748888107)}"
