,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
148,Club Axchange,Leisure Places,Pub,SG,16 Tanjong Pagar Road,1.279924747114008,103.84406892767717,"{'type': 'Point', 'coordinates': (1.279924747114008, 103.84406892767717)}"
149,kanpai @ Robertson Walk,Leisure Places,Pub,SG,Robertson Walk,1.2917468417279545,103.84115950665601,"{'type': 'Point', 'coordinates': (1.2917468417279545, 103.84115950665601)}"
150,Urban Fairways,Leisure Places,Sports Bar,SG,"Capital Tower, 168 Robinson Road",1.277309118227904,103.84773185611138,"{'type': 'Point', 'coordinates': (1.277309118227904, 103.84773185611138)}"
151,Glamor @ Tanjong Pagar,Leisure Places,Pub,SG,52 Tanjong Pagar Road,1.279189,103.843864,"{'type': 'Point', 'coordinates': (1.279189, 103.843864)}"
152,Dorothy's Bar,Leisure Places,Gay Bar,SG,13A Trengganu St,1.2828981278053893,103.84418508879271,"{'type': 'Point', 'coordinates': (1.2828981278053893, 103.84418508879271)}"
153,Rain D Boutique Bar,Leisure Places,Pub,SG,81 Clemenceau Avenue (UE Square Shopping Mall),1.2918811526399516,103.84261061020128,"{'type': 'Point', 'coordinates': (1.2918811526399516, 103.84261061020128)}"
154,American Taproom,Leisure Places,Beer Bar,SG,"261 Waterloo Street, #01-23",1.298166106887847,103.85223035160051,"{'type': 'Point', 'coordinates': (1.298166106887847, 103.85223035160051)}"
155,The Tavern Pub & Restaurant,Leisure Places,Pub,SG,229 River Valley Road,1.2939069347073766,103.84232708140948,"{'type': 'Point', 'coordinates': (1.2939069347073766, 103.84232708140948)}"
156,Bonkers 56,Leisure Places,Pub,SG,56 tanjong pagar road,1.2791147096943922,103.84395003797218,"{'type': 'Point', 'coordinates': (1.2791147096943922, 103.84395003797218)}"
157,Molly Roffey's Irish Pub,Leisure Places,Pub,SG,#01-13E Esplanade Mall (8 Raffles Ave.),1.2891117092544637,103.85657798654665,"{'type': 'Point', 'coordinates': (1.2891117092544637, 103.85657798654665)}"
158,Guess Where 2,Leisure Places,Pub,SG,#01-43 Keong Saik Rd,1.280569656412748,103.84180437975954,"{'type': 'Point', 'coordinates': (1.280569656412748, 103.84180437975954)}"
159,Tantric Bar,Leisure Places,Gay Bar,SG,78 Neil Rd,1.279814,103.842389,"{'type': 'Point', 'coordinates': (1.279814, 103.842389)}"
160,Flying Hog Cafe and Bar,Leisure Places,Pub,SG,32 Duxton Road (at Duxton Hill),1.2791126675114435,103.84317426592143,"{'type': 'Point', 'coordinates': (1.2791126675114435, 103.84317426592143)}"
161,ebar,Leisure Places,Pub,SG,57 Neil Rd,1.2796115357795486,103.84240748888107,"{'type': 'Point', 'coordinates': (1.2796115357795486, 103.84240748888107)}"
162,Chatroom @ Keong Siak Rd,Leisure Places,Pub,SG,Singapore,1.279734,103.841573,"{'type': 'Point', 'coordinates': (1.279734, 103.841573)}"
163,In Barz,Leisure Places,Pub,SG,82 Neil Road,1.2796078895377394,103.84232522243616,"{'type': 'Point', 'coordinates': (1.2796078895377394, 103.84232522243616)}"
164,D's Bar,Leisure Places,Pub,SG,Singapore,1.2804043117125683,103.84156786252143,"{'type': 'Point', 'coordinates': (1.2804043117125683, 103.84156786252143)}"
165,5footway.inn Project Boat Quay,Leisure Places,Hostel,SG,"76, Boat Quay",1.2881736678118256,103.84933597972048,"{'type': 'Point', 'coordinates': (1.2881736678118256, 103.84933597972048)}"
166,Beds@mohamad Sultan,Leisure Places,Pub,SG,Singapore,1.293675242605203,103.84198440995897,"{'type': 'Point', 'coordinates': (1.293675242605203, 103.84198440995897)}"
167,Crystabelle,Leisure Places,Pub,SG,3 Teo Hong Road,1.28048861641134,103.84054776068622,"{'type': 'Point', 'coordinates': (1.28048861641134, 103.84054776068622)}"
168,Duxton Blue,Leisure Places,Pub,SG,35 Duxton Rd,1.2779235318305207,103.84311215157445,"{'type': 'Point', 'coordinates': (1.2779235318305207, 103.84311215157445)}"
169,Barossa,Leisure Places,Bar,SG,#01-01 Esplanade Mall (8 Raffles Avenue),1.2893531427644938,103.85604970208067,"{'type': 'Point', 'coordinates': (1.2893531427644938, 103.85604970208067)}"
170,Paulaner Singapore Clarke Quay,Leisure Places,German Restaurant,SG,#01-12 Clarke Quay (3B River Valley Rd.),1.2907565129749183,103.8456179558429,"{'type': 'Point', 'coordinates': (1.2907565129749183, 103.8456179558429)}"
171,Customs House,Leisure Places,Gourmet Shop,SG,70 Collyer Quay (Marina Bay),1.2824132,103.85366,"{'type': 'Point', 'coordinates': (1.2824132, 103.85366)}"
172,Pan Pacific Singapore,Leisure Places,Hotel,SG,7 Raffles Blvd. (Marina Square),1.2919535380366518,103.85925680588429,"{'type': 'Point', 'coordinates': (1.2919535380366518, 103.85925680588429)}"
173,Azzucar @ Clarke Quay,Leisure Places,Nightclub,SG,Singapore,1.2902737217980538,103.84580133232872,"{'type': 'Point', 'coordinates': (1.2902737217980538, 103.84580133232872)}"
174,Molly Malone's Irish Pub,Leisure Places,Bar,SG,56 Circular Road (Boat Quay),1.2858951708149167,103.84932032800445,"{'type': 'Point', 'coordinates': (1.2858951708149167, 103.84932032800445)}"
175,The Penny Black Public House,Leisure Places,Bar,SG,26/27 Boat Quay (Upper Circular Rd),1.2859668307394778,103.85009141345964,"{'type': 'Point', 'coordinates': (1.2859668307394778, 103.85009141345964)}"
176,McGettigan's CQ #McGettigansCQ,Leisure Places,Pub,SG,#01-01 Block C/D Clarke Quay (3A River Valley Rd),1.290547621793041,103.84480880485545,"{'type': 'Point', 'coordinates': (1.290547621793041, 103.84480880485545)}"
177,Sticky fingers,Leisure Places,Irish Pub,SG,The riverside plaza (11 Keng Cheow St),1.2888747302302075,103.84388749720257,"{'type': 'Point', 'coordinates': (1.2888747302302075, 103.84388749720257)}"
178,Muddy Murphy's Irish Pub,Leisure Places,Irish Pub,SG,"#01-02 to 05, Claymore Connect (442 Orchard Road)",1.3073454206232478,103.82884740829468,"{'type': 'Point', 'coordinates': (1.3073454206232478, 103.82884740829468)}"
179,The Drunken Poet,Leisure Places,Irish Pub,SG,Orchard Towers (Orchard Road),1.3065485877957104,103.82898767108125,"{'type': 'Point', 'coordinates': (1.3065485877957104, 103.82898767108125)}"
