,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
38,IncuVest Incubator@Mohd Sultan,Technological Startups,Tech Startup,SG,57 Mohd Sultan Road,1.2919484191598218,103.8399871073747,"{'type': 'Point', 'coordinates': (1.2919484191598218, 103.8399871073747)}"
39,Stripe,Technological Startups,Tech Startup,SG,89 Neil Road (Gopeng st),1.27857,103.841669,"{'type': 'Point', 'coordinates': (1.27857, 103.841669)}"
40,Lazada Singapore,Technological Startups,Tech Startup,SG,"8 Shenton Way, #43-01",1.2759280105616952,103.84721671200596,"{'type': 'Point', 'coordinates': (1.2759280105616952, 103.84721671200596)}"
41,Viki Singapore,Technological Startups,Tech Startup,SG,Sultan Link - 59 Mohamed Sultan Road,1.2919222049064945,103.8398564601494,"{'type': 'Point', 'coordinates': (1.2919222049064945, 103.8398564601494)}"
42,Go-Jek Singapore,Technological Startups,Tech Startup,SG,8 Shenton Way,1.2758659604874036,103.8472181274008,"{'type': 'Point', 'coordinates': (1.2758659604874036, 103.8472181274008)}"
43,Neo,Technological Startups,Tech Startup,SG,53A Craig Rd.,1.2775807857452375,103.84231389974804,"{'type': 'Point', 'coordinates': (1.2775807857452375, 103.84231389974804)}"
44,2359 Media Pte Ltd,Technological Startups,Tech Startup,SG,#24-01 Hub Synergy Point (70 Anson Rd),1.277355094486349,103.84353301099164,"{'type': 'Point', 'coordinates': (1.277355094486349, 103.84353301099164)}"
45,App Annie Singapore,Technological Startups,Tech Startup,SG,7 Cantonment Road,1.2792920832846788,103.83984996883703,"{'type': 'Point', 'coordinates': (1.2792920832846788, 103.83984996883703)}"
46,HootSuite Media Singapore,Technological Startups,Tech Startup,SG,1A Keong Saik Rd,1.2787647151498298,103.84148188460017,"{'type': 'Point', 'coordinates': (1.2787647151498298, 103.84148188460017)}"
47,Pure Storage,Technological Startups,Tech Startup,SG,148 (Neil Road),1.2780445964147373,103.84067121408324,"{'type': 'Point', 'coordinates': (1.2780445964147373, 103.84067121408324)}"
48,Kaptr,Technological Startups,Tech Startup,SG,"298 River Valley Road, Level 2",1.295493,103.841561,"{'type': 'Point', 'coordinates': (1.295493, 103.841561)}"
49,Cubevox,Technological Startups,Tech Startup,SG,"10 Anson Road,#26-04,International Plaza (10 Anson Road)",1.2753676666379488,103.84607791900633,"{'type': 'Point', 'coordinates': (1.2753676666379488, 103.84607791900633)}"
